 1
              33583103                 32735            4297096639
                 16383         1099511672831                 16383
         1099511774207                 16383         1099511707647
                 16383            1073770495             268451583
             536899583             268451711            1073774079
               1060863             536903167                536575
          549755854847                 16383          549755959295
                 16383          549755894783                 16383
            1073770495               1064447             536899583
                540159               4226559              12597759
          274877939647               4210175         4398046559231
                 16383         2199023302655                 16383
              16807935              20985343        17592194464511
                 16383         8796109830015                 16383
               4222975               4206591             536895487
             268451583            1073766399             268451711
               4226559                 32735             134250463
               4210175            1073827839                 16383
             537022463                 16383               2648063
                 16383               3173375                 16383
               4218879               4202495          274894714815
                 16383          274886327231                 16383
             134248447             268449791             134249471
             268450815            2147514367             268451711
            2147515391             268451583               8420351
              12597759              16807935                 32735
               8420351                 32735             268460031
             134225919               2644991                 16383
               3168255                 16383             134250463
              33566719              67133439                 32735
             134250463              67117055             134250463
              16791551        17592253177599                 16383
         8796160155519                 16383             268464127
             134230015             134250463               8403967
             268468095             536883199             268467967
            1073754111             100683775              67117055
            4294999551                 32255            1073774335
             134234079             268468095            1073750015
             268467967             536879103             536903551
             134234079             536901631             268451775
            1073773567             268451775            2147516351
             134234079             268460031             268443647
             268464127             268447743             100683775
              33566719         8796093054911         8796093038527
        17592186077119        17592186060735             268467967
            2147499007             268468095            2147497983
             268466175             134232063             268467199
             134233087       140737488388031               4210175
         4399120268799                 16383         2199560142335
                 16383             268466175             268449791
             268467199             268450815           34359767039
                278495          274877939583          274877923199
          274877939455          274877923071            4294999807
            1073757695            4294999935             536886783
             536903167            4294983551            1073774079
            4294983423             268468159            1073757183
             268468159             536885247                 32767
        17592194448127                 32767         8796109813631
          137438969855            4294983167             134250463
             536887167             134250463            1073757951
            4294999551                278495           68719501311
                278495               1602559                 16383
          137438969855            8589949951          137438969855
           17179883519          137438969855           34359750655
          137438969855           68719484927             134250463
            2147499967           17179899903                278495
            8589966335                278495          274877935615
          274877919231          274877931519          274877915135
         8796093053951         8796093037567        17592186075135
        17592186058751             134249983             268451327
        17592186077055        17592186060671         8796093054719
         8796093038335                 32767          274886310847
                 32767          274894698431                 32767
         8796160139135                 32767        17592253161215
           68719508991                 24575           34359770623
                 28671            8589967295           34359754495
           17179901887           34359754623         9070970961727
                 16383        17867063983807                 16383
           34359771007           17179885503           34359770879
            8589950911             268467711             268451327
                 32767        17867063967423                 32767
         9070970945343           68719509375            8589950911
           68719509247           17179885503            8589967295
           68719492991           17179901887           68719492863
               4227007            2147499519                294879
           34359750655                 32767           68719501279
                 32767           34359767007           17179901823
            8589950719            8589967103           17179885439
         4398080097535                 16383         2199056842111
                 16383               2127871                 47103
               2113535                 32703               2128895
                 48127                 32767            8589966303
                 32767           17179899871                540671
                 32639               1064959                 32511
                548863                 73727               1073151
                139263                 32767            4294999519
               1077247                143359                552959
                 77823                294879           68719484927
                294879            4294983167                294879
            8589949951                294879           17179883519
            2147514367                 47103                 65471
            4294983167            2147515391                 48127
             268467711             134233599            4294991871
                 24575            4294995967                 28671
              33583103        70368744193791              33583103
        35184372105087        26388279099007                 16383
              67133439        70368744193791              67133439
        35184372105087               8420351        70368744193791
              16807935        35184372105087            1073770495
                143359             536899583                 77823
            1073766399                139263             536895487
                 73727                 32767        26388279082623
              16807935       140737488371647               8420351
       140737488371647            4294999551          137438969343
            1073758207        17592186060287             536887295
         8796093038079        70368744210423        70368744194039
        35184372121595        35184372105211       140737488388079
       140737488371695        17592186077119          549755830143
         8796093054911          549755830015          549755846399
         8796093038527          549755846527        17592186060735
             268468191          137438969823            2147515903
                 32703              16809919         4398046519295
               8421311         2199023263743          137438986207
             268451807           34359770623          137438965759
         8796093054911         2199023271871        17592186077119
         4398046527423           68719508991          137438961663
         2199023288255         8796093038527         4398046543807
        17592186060735          274877939583          549755830015
          274877939455          549755830143          549755846399
          274877923199          549755846527          274877923071
          274877939583         1099511644031          274877939455
         1099511643903         1099511660415          274877923199
         1099511660287          274877923071              67141503
         1099511643135              67141375         1099511642111
        17592186077055          549755830207         8796093054719
          549755830207          549755846591        17592186060671
          549755846591         8796093038335                555007
                 79871               1080319                146431
              33586943          549755828223              33587071
          549755829247                286719                 24575
          137438985727            4294983167           34359767039
          137438969343                290815                 28671
           68719501311          137438969343        17592186077055
         4398046527359         8796093054719         2199023271679
            4294999551                 49087         4398046543743
        17592186060671         2199023288063         8796093038335
              21001727               4210175              12614143
               4210175            4294995967          137438965759
            4294991871          137438961663              16809855
         4398046526463               8421119         2199023269887
          137438982143           34359754239              21001727
              16791551             536901631                 79871
          137438978047           68719492607            1073773567
                146431              12614143               8403967
                 32767         2199056825727                 32767
         4398080081151            2147515903               4210623
          137438985727           34359750655          137438985727
           68719484927          137438982143            4294979583
          137438978047            4294975487        35184372121471
              67117055        70368744210175              67117055
        35184372121471              33566719        70368744210175
              33566719        35184372121471              16791551
              67141119            4294975487       140737488388031
              16791551        70368744210175               8403967
       140737488388031               8403967         4398113644287
                 16383         2199090388863                 16383
            2147516383            2147499999            2147515391
       140737488370687            2147514367       140737488369663
              33586687            4294979583           68719501311
                 32255           34359767039                 32255
         1099528435647                 16383         1099520048063
                 16383            1073770495        70368744189951
             536899583        35184372101119            1073766399
        70368744185855             536895487        35184372097023
               4218879           68719492607               4222975
           34359754239          549772622783                 16383
          549764233151                 16383             536903647
             536887263            1073774559            1073758175
         1099528433535                 16383         1099520044799
                 16383                548863               1060863
               1073151                536575               1077247
                532479                552959               1056767
          549772615551                 16383          549764226815
                 16383         1099545213695                 16383
         1099545212799                 16383                147455
         4398046526975                 81919         2199023271423
                292863                 30719                293887
                 31743          549822954239                 16383
          549822953343                 16383         2199040063359
                 16383         4398054931199                 16383
             536901631        35184372103167            1073773567
        70368744193023            4294999551             268451327
                 32767        70506183147231                 32767
        35321811058527          549755846623         8796093037567
          549755846623        17592186058751                 32767
       140874927325087          549755846623          274877915135
        70506183163615                 16383        35321811074911
                 16383         8796093054943          549755829247
        17592186077151          549755828223               1073151
             536883199                548863            1073754111
               1077247             536879103                552959
            1073750015       140874927341471                 16383
         1099511660511          274877919231       140737488386047
            2147497983       140737488387071            2147499007
            4294999999           17179885439            4294999999
            8589950719         8796093053951          549755830239
        17592186075135          549755830239         4398046535679
              16793535          274877939679          549755822079
         2199023280127               8404927           34359767039
             268451327            8589967103            4294983615
           17179901823            4294983615           68719501311
             268451327          274877931519          549755830239
          274877939679         1099511640063            8589967295
               2112511           17179901887               2111487
          549755845631         8796093038559          549755844607
        17592186060767          274877935615         1099511644127
             538994687                 16383            1075866623
                 16383               8420863               4209663
          549755838463          274877923295        70368744206335
            1073754111        35184372117503             536883199
              16809471               4208639        70368744202239
            1073750015        35184372113407             536879103
         1099511659519              67125119         1099511658495
              67124991         1099511656447          274877923295
          549755844607              33570559          549755845631
              33570687           34359770623             268447743
           68719508991             268443647            4294995967
             268447743            4294991871             268443647
            8589967103               1063935           17179901823
                538623             268467711            4294983167
             538991615                 16383            1075861503
                 16383            4294991871              67124735
         4398046542847              16793471               4226047
               8404479         2199023286271               8404735
               4225023              16793087        35184372119551
             536885247        70368744209407            1073757183
                 32767            8589949951                 32767
               1118207                 32767                659455
            2148559871                 16383            2148034559
                 16383             268467711           34359750655
             268467711           68719484927            2148031487
                 16383            2148554751                 16383
                 32767           17179883519            4294999551
             134233599            4294995967              33570303
           68719509375                532479           68719509247
               1056767           34359770879               1060863
           34359771007                536575           68719508991
               4202495           34359770623               4206591
               2128895            8589950911               2127871
           17179885503                 32767         4398113627903
                 32767         2199090372479             268464127
           34359754239             268460031           68719492607
             268464127            4294979583             268460031
            4294975487                 32767         1099528419263
                 32767         1099520031679              16807935
              50341887              16809855         8796093036543
               8421119        17592186059775                 32767
          549772606399                 32767          549764216767
              16807935              83892223                 32767
           68719484927                 32767         1099528417151
                 32767         1099520028415                 32767
          549772599167                 32767          549764210431
        70368744210423       281474976727037        35184372121595
       281474976727037       140737488388079       281474976727037
       281474976743421        70368744194039       281474976743421
        35184372105211       281474976743421       140737488371695
               8420351              41954303                 32767
         1099545197311                 32767         1099545196415
                 32767         4398054914815               1080319
            8589950719                 32767         2199040046975
                555007           17179885439                 32767
          549822937855                 32767          549822936959
               8420351              75504639             134249983
            4294983167             335568863                 16383
             302018527                 16383             272661983
                 16383            8589967295       140737488370687
           17179901887       140737488369663             276855775
                 16383             285243359                 16383
               1073151           68719492863                548863
           68719492991               1077247           34359754495
                552959           34359754623             537949183
                 16383            1074295807                 16383
        17592190270399                 16383         8796097247167
                 16383                294399                 32255
              67133439              83892223                 32767
          103079228415              16809919          274877921279
               8421311          274877922303         1099511660511
         4398046526463         1099511660511         2199023269887
         4398046543839         1099511643135         2199023288287
         1099511642111           68719509375        35184372097023
           68719509247        70368744185855           34359770879
        70368744189951           34359771007        35184372101119
              67133439              75504639             536899583
             134233983            1073770495             134233855
            8589967103        70368744193023           17179901823
        35184372103167       140737488387071            8589950911
       140737488386047           17179885503         2199023286271
         1099511644127         4398046542847         1099511644127
                 32767           25769807871         1099511658495
         2199023271903         1099511659519         4398046527455
         4398046543839         2199023263743         2199023288287
         4398046519295              33583103              50341887
             536895487             134233855            1073766399
             134233983                 32767             272645599
                 32767             335552479                 32767
           34359750655                 32767             302002143
              16807935              25179135                 32767
             285226975               8420351              25179135
                 32767             276839391         2199023280127
         4398046527455         4398046535679         2199023271903
          103079244799                 16383              33583103
              41954303        70368744202239           68719492863
        35184372113407           68719492991         8796126600959
                 16383        17592219623295                 16383
        70368744206335           34359754495        35184372117503
           34359754623           34359770623             134230015
           68719508991             134225919                 32767
            4294983167              67141375        17592186052607
              67141503         8796093030399            1073770495
                532479             536899583               1056767
            1073766399                536575             536895487
               1060863        70368744209407            8589950719
        35184372119551           17179885439           25769824255
                 16383                 32767          137975840607
                 32767          138512711391          138512727775
                 16383          137975856991                 16383
                 32767          139586453407          139586469791
                 16383        17594333543423                 16383
         8798240520191                 16383            2147514367
             134233983            2147515391             134233855
             134250367             536883199             134250239
            1073754111          275951664127                 16383
          275414792191                 16383                 98175
           17179883519                163583            8589949951
                 65471            8589949951                 65471
           17179883519         8797166772223                 16383
        17592722923519                 16383             134250367
            1073750015             134250239             536879103
         2199040064959                 16383         4398054931903
                 16383             134246399           34359754239
             134242303           68719492607                163583
           34359750655                163583           68719484927
                 98175           34359750655                 98175
           68719484927         8796093052927              16793471
             536901631             134234047            1073773567
             134234047        17592186076159               8404735
               8413183           68719492095              16801791
           68719491071               8417279           34359753727
              16805887           34359752703               8419327
           17179884543              16808959            8589948927
             134250239            2147499007             134250367
            2147497983                 32767        17592190254015
                 32767         8796097230783              33586175
            8589946879              33585151           17179881471
           34359771007             536886783           34359770879
            1073757695              67140607            8589942783
              67139583           17179877375            4294991871
             134225919            4294995967             134230015
           34359771103          137438965759            4295000031
          137438969343            8589967327          137438968831
           17179901919          137438967807         4398046658047
                 16383         2199023336959                 16383
           68719509471          137438961663           34359770879
        17592186056703           34359771007         8796093034495
           68719509375            1073757695           68719509247
             536886783          274877937663              16793535
          274877938687               8404927            2147579391
                 16383            2147645951                 16383
           68719501311             134233599           34359767039
             134233599            2151694271                 16383
           17179899903                 81791            8589966335
                147199             536903167           34359754623
            1073774079           34359754495           17179899903
                 49087            8589966335                 49087
             134250431            1073757183             134250431
             536885247         4398046543615         8796093038463
         2199023288191        17592186060543        17592186076927
         2199023271807         8796093054847         4398046527231
                 32767         8796126584575                 32767
        17592219606911          137438982143           34359754719
          137438985215            8589950943          137438985727
            4294983647          137438984191           17179885535
          137438978047           68719493087             536903167
           68719492863            1073774079           68719492991
            4294999935             536883199            4294999807
            1073754111           68719501311                 81791
           68719501311                147199           34359767039
                 81791           34359767039                147199
               4226559                 32255               4227039
          274877923263         8796093046783              67125119
        17592186068991              67124991             536899583
            4294983551            1073770495            4294983423
                 32767             537006079                 32767
            1073811455               4226559        70368744193791
               4226559        35184372105087            4294999935
            1073750015            4294999807             536879103
         1099511660479        17592186060543         1099511660479
         8796093038463             134242303            4294975487
         8796093054847         1099511644095        17592186076927
         1099511644095             134246399            4294979583
             536895487            4294983423            1073766399
            4294983551           68719508479               8396799
           68719507455              16785407         4398046543615
          274877923263         2199023288191          274877923263
          274877939647         2199023271807          274877939647
         4398046527231             134249983           34359750655
             134249983           68719484927             536933887
                 16383            1073805823                 16383
        17592186073087           34359754495         8796093050879
           34359754623            8589965311              16792575
           17179900927               8402943            8589963263
              33569791           17179897855              33568767
            8589959167              67124223                 32767
         4398054915519           17179893759              67123199
                 32767         2199040048575           34359770111
               8400895           34359769087              16789503
               1064959         4398046523391                540671
         2199023267839               1080831            1073757695
                556543             536886783             100695679
                 16383             269500159                 16383
             268975999                 16383            2147516383
          274877922815              67140607              67124223
              67139583              67123199             270548927
                 16383            1074806271                 16383
             537411071                 16383           17179897855
                 30719            8589963263                 31743
            4295000031            4294983167              67133439
              71310847        35184372121471               4210175
        70368744210175               4210175            4294999551
            4294983647          274877939647               4210655
            1073774335                 32735             536903551
                 32735            2147516351                 32735
               8413183               8396799              16801791
              16785407            8589959167                 30719
           17179893759                 31743              33586175
              33569791              33585151              33568767
              33583103              37760511            1073774335
               2113471             536903551               2113471
          274877939199            2147499999           68719509471
           68719492607           34359771103           34359754239
            1073774335                540543             100692991
                 16383             536903551               1064703
               8417279               8400895              16805887
              16789503            2147516351                540543
            2147516351               1064703           68719508479
                 30719           68719507455                 31743
           68719508991           68719493087           17179899903
                 28671            8589966335                 28671
           34359770623           34359754719           17179900927
                 24575            8589965311                 24575
           68719509471            4294975487                 49151
         8796093036543                 49151        17592186059775
           34359771103            4294979583               4226559
              71310847               4226559              37760511
            4294991871           68719493087            4294995967
           34359754719                 32767             538978303
                 32767            1075850239               4210687
               4210175                 81919          274877921279
                147455          274877922303            4295000031
           68719484927            4295000031           34359750655
               1081087             536887167                556927
            1073757951            8589963263          137438968831
              16808959              16792575           17179897855
          137438967807               8419327               8402943
               8420351              20985343               2129855
             536887167               2129855            1073757951
                 32767               2631679          274877939679
          274877922815                 32767               3156991
           68719501311            4294983647           34359767039
            4294983647               1081087            2147499967
                556927            2147499967                 32767
            1075845119                 32767             538975231
                147455         8796093030399                 81919
        17592186052607                 32767               3151871
                 32767               2628607          274877939199
          274877923295                 32767            2148543487
                 32767            2148018175                 32767
            2148015103                 32767            2148538367
           17179893759          137438968831            8589959167
          137438967807              50358271              33566719
              41970687              33566719              16807935
              12597759              33570815               4206591
          137438985215            8589946879          137438984191
           17179881471            8589966335          137438965759
           17179899903          137438965759           17179900927
          137438961663            8589965311          137438961663
              67125247               4202495           68719507455
          137438968831           68719508479          137438967807
             536899583                 32639            1073770495
                 32511          137438985215           17179877375
          137438984191            8589942783              67141119
                 24575          137438982143           17179883519
          137438982143            8589949951            1073766399
                 32639             536895487                 32511
              16809919           17179885503               8421311
            8589950911              16807935        70368744193791
               8420351        35184372105087            4294999999
         4398046526463            4294999999         2199023269887
          137438978047           17179884543          137438978047
            8589948927              25186303                 16383
               4226559              25179135              67133439
       140737488371647          137438984191           68719492095
          137438985215           68719491071              33583103
       140737488371647            2147514367                 32639
            2147515391                 32511              50358271
              16791551              83908607              16791551
             135282431                 16383             134758271
                 16383              33586943         4398046526975
              33587071         2199023271423              41970687
               8403967          137438986175       140737488371199
              75521023               8403967           34359770111
          137438968831           34359769087          137438967807
        17592253185407                 16383         8796160163071
                 16383            1073774079               1064447
             536903167                540159              67141375
           68719492863              67141503           68719492991
              33586943           34359754495              33587071
           34359754623                 32767            1074279423
                 32767             537932799                 32767
               2176511             136331199                 16383
           68719509471           68719493087              16809919
         2199023267839               8421311         4398046523391
           34359771103           34359754719              33586687
                 28671           17179901887              16793535
            8589967295               8404927                 32767
               2243071                 32767               1586175
            8589963263             268450815           17179897855
             268449791                 32767             201334751
           17179901919           17179885535            8589967327
            8589950943                 32767             167784415
       140737488387583          137438969791                 32767
             100679295                 32767             151009247
              83908607              67117055              75521023
              67117055                 32767             138427871
                 32767             142621663         2199023286271
            4294983615         4398046542847            4294983615
            2147516351          137438969343            4295000031
            4294983647          137438985215           34359753727
          137438984191           34359752703              16807935
             100667391               8420351             100667391
              33570815              33570303              16809855
           17179885439               8421119            8589950719
              67125247              67124735           17179893759
             268450815            8589959167             268449791
                 32767                570879              67141503
         4398046523391              67141375         2199023267839
            8589966335             268447743           17179899903
             268447743                 32767               1096191
           17179900927             268443647            8589965311
             268443647             536901631                 32703
            1073773567                 32703             268467199
            8589946879             268466175           17179881471
              25195519              16791551         4398046543839
        17592186060287         2199023288287         8796093038079
              25195519               8403967        70368744210175
              16791551        35184372121471               8403967
           68719507455             268450815           68719508479
             268449791        17592186077151         4398046526975
         8796093054943         2199023271423         8796093054463
         2199023271903        17592186076671         4398046527455
           68719509247              67124991           68719509375
              67125119              16809919              16793535
               8421311               8404927          137438985727
            2147499967           34359770879              33570559
           34359771007              33570687       140737488388031
              67117055         2199023287807         8796093038559
         4398046543359        17592186060767       140737488388031
              33566719             268467199           17179877375
             268466175            8589942783               8421119
            1073757183              16809855             536885247
             201351135                 16383             268464127
           17179883519          139586453439                 16383
             268464127            8589949951             167800799
                 16383               8421311            2147499007
              16809919            2147497983                 32767
             100676607             138444255                 16383
             268460031           17179884543             268460031
            8589948927             142638047                 16383
             151025631                 16383           17179901823
              16793471            8589967103               8404735
          138512711423                 16383          137975840639
                 16383                 32767         8796160146687
                 32767        17592253169023             268466175
           68719492095             268467199           68719491071
              33586943            1073754111              33587071
             536883199              16809855              16793471
               8421119               8404735              67141503
              67125119              67141375              67124991
              67133439              50341887              33583103
              83892223         4398046543359              33570559
         2199023287807              33570687              33587071
              33570687              33586943              33570559
              67141375            1073750015              67141503
             536879103              12614143              16791551
              21001727               8403967           34359770111
             268450815           34359769087             268449791
          137438986207             134234079              67133439
              41954303         2199023284223              16793535
         4398046539775               8404927              33583103
              75504639            8589967103          274877922815
           17179901823          274877922815                 32767
           12884908031                 32767           21474843647
                 32767           12884913151                 32767
           21474846719        17592186092543                 16383
         8796093069311                 16383       140737488387583
       140737488371199               4210687              67117055
               4226559                 49087                 32767
           77309425151                 32767           85899360767
             268464127          137438965759               4210687
              33566719             268460031          137438961663
                 32767           42949687807                 32767
           51539621375          274878053375                 16383
          274877986815                 16383             268467199
          137438968831             268466175          137438967807
                 32767              25169919         4398046539775
              67125119         2199023284223              67124991
             134250463          137438969823           21474860031
                 16383           12884924415                 16383
            8589967295         1099511643135           17179901887
         1099511642111              67133439                 32255
           17179901887          549755829247            8589967295
          549755828223           21474863103                 16383
           12884929535                 16383           68719509247
         4398046519295           68719509375         2199023263743
         8796093161471                 16383        17592186118143
                 16383            8589967103          549755822079
           17179901823          549755822079           68719509247
          549755829247           68719509375          549755828223
            8589967103         1099511640063           17179901823
         1099511640063            4294999999             268451775
           34359770879         1099511643135           34359771007
         1099511642111             268466175           34359752703
             268467199           34359753727           85899377151
                 16383           77309441535                 16383
         4398047571967                 16383         2199023792127
                 16383          274877939199           17179885439
          274877939199            8589950719            8589967103
         4398046526463           17179901823         2199023269887
                 32767              67133407           51539637759
                 16383           42949704191                 16383
                 32767              33583071            8589963263
             134233087           17179897855             134232063
                 65471               4210175                 32767
               4226527             100683775              16791551
             100683775               8403967                 32767
              16807903                 32767               8420319
               4226559             100667391              33583103
                 32255             268467711          137438969343
             268468159            4294983615            8589959167
             134232063           17179893759             134233087
            8589966335             134230015           17179899903
             134230015           34426879615                 16383
         1099511658495           17179885503         1099511659519
            8589950911          549755845631           17179885503
          549755844607            8589950911         4398046535679
           68719492863         2199023280127           68719492991
           68753063551                 16383          549755838463
           17179885439          549755845631           68719492863
          549755844607           68719492991          549755838463
            8589950719           17179900927             134225919
            8589965311             134225919           68719507455
             134233087           68719508479             134232063
              67133439              20985343           34359769087
                 30719           34359770111                 31743
         1099511656447           17179885439         1099511656447
            8589950719         1099511659519           34359754495
         1099511658495           34359754623              33583103
              20985343       140737492581823                 16383
        17593259802111                 16383         8796629908991
                 16383         2199023286271           17179885439
         4398046542847            8589950719             134249471
            8589946879             134248447           17179881471
